experiment_id,N_Tx,detector,point_kind,threshold_variable,threshold_value,P_FA,P_miss
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999995415,0.9938345266507558,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999995371,0.9938146380270484,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.0853999999953405,0.9937947494033412,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999995319,0.993774860779634,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.0853999999953,0.9937549721559268,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999995188,0.9937350835322196,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.08539999999503,0.9937151949085123,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.08539999999495,0.9936953062848052,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999994905,0.993675417661098,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.08539999999487,0.9936555290373906,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999994845,0.9936356404136834,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999994802,0.9936157517899762,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999994753,0.9935958631662688,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999994724,0.9935759745425616,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999994653,0.9935560859188544,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.0853999999945625,0.9935361972951472,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999994516,0.99351630867144,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999994497,0.9934964200477326,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999994447,0.9934765314240256,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999994387,0.9934566428003182,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999994266,0.9934367541766108,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.0853999999941415,0.9934168655529038,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.0853999999941095,0.9933969769291964,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999994033,0.9933770883054892,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999993959,0.993357199681782,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999993877,0.9933373110580748,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999993784,0.9933174224343676,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.08539999999368,0.9932975338106604,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999993355,0.993277645186953,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999992822,0.9932577565632458,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999992514,0.9932378679395386,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999992362,0.9932179793158312,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999991846,0.993198090692124,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999991125,0.9931782020684168,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999990678,0.9931583134447096,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.0853999999905,0.9931384248210025,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999989882,0.9931185361972952,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.08539999998883,0.993098647573588,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085399999987693,0.9930787589498806,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085367858504352,0.9930588703261736,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085326286007192,0.9930389817024662,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085313373618153,0.9930190930787588,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085271723096568,0.9929992044550516,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.08517659586588,0.9929793158313444,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.085075567073305,0.9929594272076372,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084983456112575,0.99293953858393,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084917497880324,0.9929196499602227,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084895971756515,0.9928997613365156,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084884710110639,0.9928798727128084,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084846291185336,0.992859984089101,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084803468449699,0.9928400954653938,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084786595652272,0.9928202068416866,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084776238433722,0.9928003182179792,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084770206079984,0.992780429594272,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084760158758488,0.9927605409705648,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084735173516874,0.9927406523468576,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084713946654691,0.9927207637231504,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084705358590153,0.9927008750994432,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084675989168693,0.992680986475736,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084624278312475,0.9926610978520286,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084571551937088,0.9926412092283214,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.08454171552404,0.9926213206046142,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084530987001509,0.9926014319809068,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084508668438712,0.9925815433571996,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084463125798445,0.9925616547334924,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084410663267661,0.9925417661097852,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084372022184869,0.992521877486078,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084348337294616,0.9925019888623708,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084302812710105,0.9924821002386636,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084228435380613,0.9924622116149564,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084136040765625,0.992442322991249,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.084009028334137,0.9924224343675416,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.083851662738599,0.9924025457438346,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.083661686058994,0.9923826571201272,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.08350625980502,0.99236276849642,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.083428160239309,0.9923428798727127,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.083345408223337,0.9923229912490056,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.083254892012622,0.9923031026252984,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.083215234246467,0.9922832140015913,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.083140752290376,0.992263325377884,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.083047110613528,0.9922434367541766,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.0829209883776905,0.9922235481304694,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.082720786012699,0.992203659506762,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.082617509318,0.9921837708830548,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.082574871512378,0.9921638822593476,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.082518600003283,0.9921439936356404,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.082463167533977,0.9921241050119332,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.082422440707443,0.992104216388226,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.082343407320559,0.9920843277645188,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.082255585716773,0.9920644391408114,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.082226164198007,0.9920445505171042,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.0821961921361165,0.992024661893397,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.0821755002233004,0.9920047732696896,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.082132993455037,0.9919848846459824,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.081996525411643,0.9919649960222752,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.081858722587981,0.991945107398568,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.08168827747215,0.9919252187748608,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.081444609060625,0.9919053301511536,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.081334486629453,0.9918854415274464,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.081224992251249,0.991865552903739,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.080912082636315,0.9918456642800318,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.080691126264684,0.9918257756563246,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.080638049512817,0.9918058870326172,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.080588476824268,0.99178599840891,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.080558560965965,0.9917661097852029,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.080523226542812,0.9917462211614956,0.0
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-7.080487416732931,0.9917263325377884,0.0
